user_id,name,age,location,preferences,attended_events,social_connections,exploration_score
U6400,Gregory Schmidt,26,"Cape Town, South Africa","['Art', 'Theater', 'Comedy']","['E0014', 'E0072', 'E0072', 'E0092', 'E0106', 'E0106', 'E0117', 'E0117', 'E0117', 'E0152', 'E0233', 'E0233', 'E0258', 'E0258', 'E0295', 'E0295', 'E0295', 'E0295', 'E0296', 'E0306', 'E0366', 'E0366', 'E0366', 'E0395', 'E0424', 'E0424', 'E0485']","['U6546', 'U5371', 'U4431', 'U1832', 'U0270', 'U6461', 'U3015']",0.89
U6401,Michael Carpenter,61,"Toronto, Canada","['Food', 'Music', 'Literature']","['E0016', 'E0025', 'E0046', 'E0046', 'E0088', 'E0090', 'E0090', 'E0107', 'E0108', 'E0114', 'E0114', 'E0180', 'E0257', 'E0372', 'E0372', 'E0372', 'E0375', 'E0375', 'E0379', 'E0379', 'E0448', 'E0448', 'E0466', 'E0466', 'E0498', 'E0498']","['U5984', 'U6065', 'U3063', 'U2646', 'U1881', 'U5468', 'U4075', 'U5928', 'U1630', 'U5520', 'U1256', 'U3672']",0.35
U6402,Christopher Rivera,50,"New York, United States",['Theater'],"['E0038', 'E0038', 'E0038', 'E0038', 'E0058', 'E0058', 'E0082', 'E0209', 'E0209', 'E0232', 'E0232', 'E0241', 'E0241', 'E0241', 'E0262', 'E0262', 'E0262', 'E0287', 'E0287', 'E0287', 'E0288', 'E0301', 'E0301', 'E0301', 'E0325', 'E0325', 'E0325', 'E0325', 'E0325', 'E0325', 'E0367', 'E0384', 'E0384', 'E0384', 'E0384', 'E0439', 'E0463', 'E0476', 'E0476']","['U2372', 'U1522', 'U6979', 'U6232', 'U3926', 'U0889', 'U4167', 'U2024', 'U1215', 'U4099', 'U4269']",0.17
U6403,Frank House,23,"London, United Kingdom",['Food'],"['E0019', 'E0036', 'E0036', 'E0036', 'E0040', 'E0056', 'E0056', 'E0060', 'E0060', 'E0060', 'E0060', 'E0060', 'E0068', 'E0068', 'E0068', 'E0068', 'E0074', 'E0081', 'E0081', 'E0136', 'E0248', 'E0272', 'E0272', 'E0286', 'E0286', 'E0300', 'E0300', 'E0327', 'E0327', 'E0327', 'E0327', 'E0358', 'E0428', 'E0428', 'E0455', 'E0474']","['U0991', 'U1331', 'U4853', 'U6164', 'U0088', 'U3034', 'U1197', 'U2758']",0.18
U6404,William Miller,60,"Shanghai, China","['Tech', 'Music', 'Literature']","['E0046', 'E0047', 'E0053', 'E0053', 'E0053', 'E0053', 'E0053', 'E0095', 'E0102', 'E0102', 'E0109', 'E0159', 'E0159', 'E0159', 'E0175', 'E0175', 'E0185', 'E0185', 'E0185', 'E0185', 'E0185', 'E0205', 'E0223', 'E0224', 'E0296', 'E0305', 'E0305', 'E0306', 'E0333', 'E0333', 'E0336', 'E0401', 'E0408', 'E0408', 'E0408', 'E0441', 'E0441', 'E0441']","['U0431', 'U1555', 'U0919', 'U1855', 'U5627', 'U0989', 'U4890', 'U1699']",0.74
U6405,Veronica Smith,57,"Dubai, United Arab Emirates","['Sports', 'Food', 'Film']","['E0070', 'E0070', 'E0070', 'E0093', 'E0129', 'E0150', 'E0150', 'E0150', 'E0154', 'E0154', 'E0178', 'E0178', 'E0237', 'E0239', 'E0283', 'E0283', 'E0328', 'E0348', 'E0378', 'E0378', 'E0378', 'E0427', 'E0477', 'E0488', 'E0488', 'E0490', 'E0490', 'E0490']","['U2370', 'U5198', 'U0811', 'U3074', 'U0124', 'U6618', 'U6451', 'U4085', 'U6287', 'U6703', 'U0892', 'U3518', 'U0180', 'U2503']",1.0
U6406,Jonathan Carr,44,"Istanbul, Turkey","['Art', 'Comedy', 'Sports']","['E0004', 'E0004', 'E0004', 'E0007', 'E0027', 'E0027', 'E0058', 'E0058', 'E0058', 'E0079', 'E0079', 'E0327', 'E0442', 'E0461', 'E0461', 'E0468', 'E0468', 'E0476', 'E0476']","['U3386', 'U1112', 'U5466', 'U2219', 'U3514', 'U4872', 'U5772', 'U1725', 'U3614']",0.99
U6407,Aaron Warner,30,"Los Angeles, United States",['Sports'],"['E0030', 'E0030', 'E0094', 'E0169', 'E0169', 'E0169', 'E0169', 'E0181', 'E0181', 'E0181', 'E0191', 'E0265', 'E0265', 'E0265', 'E0265', 'E0272', 'E0377', 'E0402', 'E0445', 'E0445', 'E0445']","['U2393', 'U1487', 'U6699', 'U3973', 'U4721', 'U4006', 'U5134', 'U3487', 'U2750', 'U0472', 'U1543', 'U3927', 'U1326', 'U6095', 'U3131', 'U3657', 'U6831', 'U3451', 'U0383', 'U1078']",0.1
U6408,Felicia Bates MD,45,"Sydney, Australia",['Art'],"['E0033', 'E0033', 'E0046', 'E0046', 'E0046', 'E0046', 'E0046', 'E0047', 'E0086', 'E0086', 'E0086', 'E0093', 'E0149', 'E0183', 'E0185', 'E0213', 'E0213', 'E0213', 'E0213', 'E0213', 'E0213', 'E0249', 'E0249', 'E0249', 'E0249', 'E0249', 'E0281', 'E0281', 'E0450', 'E0450', 'E0498']","['U2526', 'U6874', 'U2596', 'U4850', 'U5329', 'U0819', 'U3775', 'U5869', 'U1008', 'U5695', 'U5125', 'U0610', 'U4353', 'U5797', 'U3199']",0.5
U6409,Michael Stewart,65,"Sydney, Australia","['Theater', 'Film']","['E0004', 'E0004', 'E0046', 'E0046', 'E0046', 'E0052', 'E0075', 'E0075', 'E0075', 'E0086', 'E0116', 'E0213', 'E0213', 'E0213', 'E0213', 'E0223', 'E0223', 'E0378', 'E0393', 'E0393', 'E0393', 'E0433', 'E0433', 'E0442', 'E0442']","['U0673', 'U2148', 'U6673', 'U2931', 'U0623', 'U0857', 'U4680', 'U0319', 'U0439', 'U4679', 'U3095', 'U4215', 'U0853', 'U1981', 'U3019', 'U4736', 'U5284', 'U0122', 'U1904']",0.88
U6410,Andrea Sims,32,"London, United Kingdom","['Food', 'Music']","['E0019', 'E0060', 'E0060', 'E0060', 'E0060', 'E0060', 'E0060', 'E0063', 'E0074', 'E0081', 'E0081', 'E0084', 'E0084', 'E0147', 'E0168', 'E0168', 'E0179', 'E0243', 'E0244', 'E0286', 'E0286', 'E0309', 'E0323', 'E0323', 'E0330', 'E0330', 'E0330', 'E0370', 'E0379', 'E0379', 'E0406', 'E0406', 'E0406', 'E0458', 'E0458']","['U2981', 'U2265', 'U2540', 'U6526', 'U4678', 'U3723', 'U3279', 'U2560', 'U4824', 'U4976', 'U2442', 'U2498', 'U5813', 'U1220', 'U1826', 'U1136', 'U5512', 'U0703', 'U1007', 'U3049']",0.62
U6411,Kimberly Ortiz,57,"New York, United States","['Tech', 'Music', 'Film']","['E0016', 'E0016', 'E0016', 'E0016', 'E0016', 'E0031', 'E0082', 'E0083', 'E0083', 'E0092', 'E0161', 'E0216', 'E0241', 'E0241', 'E0241', 'E0262', 'E0262', 'E0283', 'E0283', 'E0293', 'E0293', 'E0321', 'E0321', 'E0321', 'E0367', 'E0384', 'E0384', 'E0422', 'E0429', 'E0430', 'E0430', 'E0473']","['U2908', 'U1265', 'U2524', 'U2589', 'U5639', 'U5098', 'U5289', 'U3083', 'U2720', 'U5182']",0.81
U6412,Dylan Holder,40,"Singapore, Singapore",['Food'],"['E0009', 'E0010', 'E0088', 'E0106', 'E0106', 'E0150', 'E0165', 'E0165', 'E0165', 'E0193', 'E0193', 'E0199', 'E0199', 'E0199', 'E0203', 'E0203', 'E0265', 'E0265', 'E0265', 'E0265', 'E0285', 'E0323', 'E0323', 'E0323', 'E0334', 'E0334', 'E0337', 'E0373', 'E0381', 'E0381', 'E0381', 'E0459', 'E0496', 'E0498', 'E0498']","['U5760', 'U2149', 'U6907', 'U2083', 'U6727', 'U6324', 'U3737', 'U1356', 'U4227', 'U4874']",0.76
U6413,Clayton Nelson,61,"London, United Kingdom","['Workshops', 'Comedy', 'Sports']","['E0019', 'E0019', 'E0074', 'E0074', 'E0081', 'E0081', 'E0081', 'E0081', 'E0081', 'E0149', 'E0168', 'E0168', 'E0216', 'E0232', 'E0232', 'E0243', 'E0243', 'E0243', 'E0243', 'E0282', 'E0300', 'E0309', 'E0309', 'E0327', 'E0356']","['U1185', 'U5701', 'U1900', 'U4489', 'U0265', 'U1978', 'U5644', 'U0960', 'U2647', 'U4803', 'U3157', 'U6307', 'U5929', 'U5157', 'U5340', 'U6826', 'U5877']",0.58
U6414,Ashley Ali,64,"São Paulo, Brazil","['Food', 'Music', 'Sports']","['E0115', 'E0115', 'E0118', 'E0185', 'E0185', 'E0200', 'E0201', 'E0201', 'E0201', 'E0201', 'E0233', 'E0340', 'E0340', 'E0340', 'E0340', 'E0346', 'E0346', 'E0346', 'E0346', 'E0346', 'E0346', 'E0362', 'E0362', 'E0362', 'E0362', 'E0362', 'E0389', 'E0389', 'E0414', 'E0414', 'E0414', 'E0414', 'E0464', 'E0464', 'E0487', 'E0487']","['U0101', 'U5848', 'U3840', 'U4474', 'U0560', 'U4954', 'U0772', 'U3765']",0.4
U6415,William Davis,24,"Madrid, Spain","['Comedy', 'Sports']","['E0005', 'E0005', 'E0083', 'E0083', 'E0225', 'E0225', 'E0247', 'E0247', 'E0315', 'E0315', 'E0315', 'E0315', 'E0315', 'E0322', 'E0332', 'E0332', 'E0342', 'E0342', 'E0355', 'E0365', 'E0365', 'E0365', 'E0385', 'E0385', 'E0385', 'E0399', 'E0469', 'E0469']","['U1426', 'U3033', 'U1783', 'U1110', 'U1378', 'U2808', 'U2039', 'U3293', 'U3807']",0.82
U6416,Catherine Gonzalez,40,"Mexico City, Mexico",['Art'],"['E0037', 'E0037', 'E0037', 'E0037', 'E0067', 'E0067', 'E0067', 'E0067', 'E0067', 'E0080', 'E0080', 'E0096', 'E0098', 'E0115', 'E0145', 'E0242', 'E0242', 'E0242', 'E0242', 'E0256', 'E0287', 'E0287', 'E0287', 'E0297', 'E0297', 'E0319', 'E0441', 'E0441', 'E0441', 'E0441', 'E0478', 'E0492', 'E0492']","['U1608', 'U2347', 'U3962', 'U3424', 'U0569', 'U5767', 'U2955', 'U6523', 'U0768', 'U5370', 'U1488', 'U3039', 'U6057', 'U4603', 'U6180', 'U6173']",0.32
U6417,Keith Grimes,27,"Sydney, Australia",['Art'],"['E0033', 'E0046', 'E0046', 'E0145', 'E0149', 'E0149', 'E0149', 'E0149', 'E0149', 'E0149', 'E0161', 'E0161', 'E0172', 'E0204', 'E0204', 'E0223', 'E0235', 'E0235', 'E0373', 'E0430']","['U4883', 'U2891', 'U6514', 'U0563', 'U6114', 'U2533', 'U5305', 'U0646', 'U0737', 'U1304', 'U3010', 'U3194', 'U3732', 'U0411', 'U5528']",0.15
U6418,Charlotte Hendrix,20,"Istanbul, Turkey","['Tech', 'Food']","['E0004', 'E0004', 'E0004', 'E0007', 'E0007', 'E0076', 'E0076', 'E0111', 'E0111', 'E0111', 'E0133', 'E0133', 'E0289', 'E0373', 'E0374', 'E0374', 'E0374', 'E0381', 'E0419', 'E0419', 'E0419', 'E0423', 'E0423', 'E0423', 'E0427', 'E0451', 'E0499']","['U3698', 'U0282', 'U0859', 'U6095', 'U0037', 'U3121', 'U5268', 'U3588', 'U2013', 'U5426', 'U1665']",0.71
U6419,Bruce Lopez,40,"Berlin, Germany",['Tech'],"['E0018', 'E0018', 'E0018', 'E0024', 'E0024', 'E0024', 'E0041', 'E0041', 'E0056', 'E0056', 'E0086', 'E0142', 'E0142', 'E0142', 'E0165', 'E0165', 'E0198', 'E0198', 'E0198', 'E0198', 'E0240', 'E0240', 'E0252', 'E0252', 'E0307', 'E0348', 'E0351', 'E0351', 'E0415', 'E0447', 'E0486', 'E0494']","['U3663', 'U6826', 'U5098', 'U4355', 'U5741', 'U4557', 'U5739']",0.97
U6420,Donna Stanley,54,"New York, United States",['Literature'],"['E0110', 'E0161', 'E0216', 'E0257', 'E0262', 'E0284', 'E0293', 'E0293', 'E0293', 'E0293', 'E0307', 'E0367', 'E0380', 'E0387', 'E0422', 'E0422', 'E0429', 'E0430', 'E0430', 'E0430', 'E0430', 'E0430', 'E0430', 'E0447', 'E0447', 'E0473', 'E0473']","['U2248', 'U0081', 'U3797', 'U1106', 'U1342', 'U6947', 'U6678', 'U4771', 'U1533', 'U6576', 'U3615', 'U5262', 'U3389', 'U5732', 'U1967']",0.44
U6421,Rose Beasley,25,"Tokyo, Japan","['Film', 'Tech']","['E0015', 'E0029', 'E0029', 'E0038', 'E0039', 'E0039', 'E0039', 'E0046', 'E0112', 'E0130', 'E0130', 'E0164', 'E0164', 'E0164', 'E0177', 'E0177', 'E0210', 'E0253', 'E0253', 'E0271', 'E0286', 'E0291', 'E0291', 'E0291', 'E0293', 'E0293', 'E0316', 'E0432', 'E0439', 'E0460', 'E0460', 'E0466', 'E0466']","['U3535', 'U4150', 'U3788', 'U2741', 'U6012', 'U6706', 'U4022', 'U0998', 'U1717', 'U4154', 'U4025', 'U1389', 'U2304', 'U6132', 'U6069', 'U2661']",0.9
U6422,Vanessa Trujillo,20,"Istanbul, Turkey",['Sports'],"['E0002', 'E0004', 'E0016', 'E0075', 'E0075', 'E0133', 'E0133', 'E0133', 'E0133', 'E0146', 'E0156', 'E0197', 'E0197', 'E0396', 'E0396', 'E0396', 'E0419', 'E0419', 'E0419', 'E0445', 'E0445', 'E0449', 'E0449', 'E0449', 'E0468', 'E0468', 'E0468', 'E0468', 'E0468', 'E0468']","['U1316', 'U3440', 'U5699', 'U5101', 'U0297', 'U2793', 'U2054', 'U5094', 'U3818', 'U3787', 'U6088', 'U5062', 'U3944', 'U5257', 'U2706', 'U2874', 'U5176', 'U4813']",0.29
U6423,Scott King,29,"Shanghai, China","['Sports', 'Film']","['E0022', 'E0022', 'E0102', 'E0109', 'E0109', 'E0109', 'E0109', 'E0109', 'E0109', 'E0109', 'E0128', 'E0164', 'E0164', 'E0224', 'E0224', 'E0250', 'E0250', 'E0250', 'E0302', 'E0305', 'E0407', 'E0407', 'E0407', 'E0407', 'E0407', 'E0474', 'E0474']","['U0818', 'U1833', 'U4770', 'U4529', 'U5139', 'U0130', 'U6970', 'U5495', 'U4306', 'U0870', 'U5405', 'U3475', 'U0037', 'U1161', 'U3602', 'U1990', 'U5142', 'U5862', 'U3805', 'U3976']",0.71
U6424,Lauren Meyers,21,"São Paulo, Brazil","['Tech', 'Sports']","['E0079', 'E0115', 'E0118', 'E0118', 'E0135', 'E0135', 'E0200', 'E0200', 'E0201', 'E0201', 'E0233', 'E0233', 'E0292', 'E0346', 'E0413', 'E0413', 'E0414', 'E0487', 'E0487']","['U6369', 'U0746', 'U3798', 'U2104', 'U2138', 'U6409', 'U6743', 'U1381', 'U4743', 'U2938', 'U5144', 'U1113', 'U6785', 'U1469', 'U2919']",0.76
U6425,Linda Powell,37,"Shanghai, China",['Literature'],"['E0020', 'E0022', 'E0044', 'E0109', 'E0128', 'E0128', 'E0187', 'E0187', 'E0224', 'E0224', 'E0240', 'E0260', 'E0260', 'E0260', 'E0260', 'E0260', 'E0260', 'E0268', 'E0301', 'E0301', 'E0358', 'E0358', 'E0359', 'E0394', 'E0408', 'E0408', 'E0408', 'E0423', 'E0438']","['U3981', 'U4799', 'U0853', 'U3316', 'U5283', 'U3077', 'U0027', 'U2751', 'U5869', 'U5269', 'U5311']",0.9
U6426,Bob Davis,33,"Moscow, Russia","['Food', 'Music', 'Literature']","['E0087', 'E0162', 'E0162', 'E0179', 'E0179', 'E0231', 'E0244', 'E0244', 'E0248', 'E0252', 'E0266', 'E0266', 'E0266', 'E0266', 'E0266', 'E0290', 'E0332', 'E0344', 'E0344', 'E0351', 'E0351', 'E0351', 'E0402', 'E0402', 'E0418', 'E0475', 'E0475', 'E0484', 'E0484']","['U0231', 'U2669', 'U3222', 'U6488', 'U5279', 'U6871', 'U6980', 'U4858', 'U5007', 'U1570', 'U6648', 'U0757', 'U6485', 'U0585', 'U0106', 'U2598', 'U3271', 'U3626', 'U2152', 'U5593']",0.13
U6427,John Cobb,62,"Madrid, Spain","['Workshops', 'Music']","['E0015', 'E0015', 'E0015', 'E0039', 'E0115', 'E0130', 'E0225', 'E0284', 'E0284', 'E0299', 'E0306', 'E0317', 'E0332', 'E0332', 'E0332', 'E0345', 'E0355', 'E0355', 'E0355', 'E0365', 'E0385', 'E0391', 'E0400', 'E0400', 'E0400', 'E0400', 'E0411', 'E0469', 'E0486', 'E0486']","['U5436', 'U1657', 'U4571', 'U4302', 'U4726', 'U6142', 'U5699', 'U2082', 'U3983']",0.6
U6428,Laura Cardenas,18,"Sydney, Australia",['Comedy'],"['E0033', 'E0033', 'E0102', 'E0113', 'E0177', 'E0204', 'E0212', 'E0212', 'E0214', 'E0235', 'E0249', 'E0327', 'E0327', 'E0428', 'E0441', 'E0498']","['U4702', 'U2276', 'U4460', 'U2230', 'U6904', 'U0941', 'U6754', 'U3833', 'U2435', 'U5384', 'U6130', 'U2458', 'U5370']",0.77
U6429,Vanessa Hernandez,53,"Mumbai, India",['Theater'],"['E0001', 'E0001', 'E0001', 'E0032', 'E0034', 'E0034', 'E0034', 'E0034', 'E0043', 'E0043', 'E0048', 'E0048', 'E0048', 'E0048', 'E0048', 'E0048', 'E0113', 'E0137', 'E0138', 'E0138', 'E0308', 'E0308', 'E0311', 'E0311', 'E0311', 'E0311', 'E0333', 'E0378', 'E0389', 'E0389', 'E0389', 'E0389', 'E0429', 'E0429', 'E0429', 'E0448', 'E0448', 'E0487', 'E0487']","['U1820', 'U3947', 'U1145', 'U0925', 'U1634', 'U3131', 'U5749', 'U6944']",0.14
U6430,Kelli Brown,31,"Seoul, South Korea",['Literature'],"['E0005', 'E0005', 'E0005', 'E0007', 'E0023', 'E0032', 'E0122', 'E0145', 'E0145', 'E0145', 'E0173', 'E0173', 'E0173', 'E0188', 'E0215', 'E0234', 'E0292', 'E0292', 'E0295', 'E0295', 'E0295', 'E0312', 'E0393', 'E0393', 'E0416', 'E0416', 'E0437', 'E0437', 'E0437']","['U3492', 'U4539', 'U0754', 'U4912', 'U6269', 'U0078', 'U0964', 'U1954', 'U4572', 'U1138', 'U1752', 'U2142', 'U2100', 'U6098', 'U6407', 'U6028', 'U4870', 'U2399']",0.71
U6431,Patricia Wallace,39,"Toronto, Canada",['Workshops'],"['E0096', 'E0131', 'E0131', 'E0135', 'E0135', 'E0157', 'E0157', 'E0209', 'E0209', 'E0231', 'E0231', 'E0231', 'E0231', 'E0270', 'E0270', 'E0345', 'E0354', 'E0354', 'E0354', 'E0375', 'E0375', 'E0379', 'E0405']","['U3589', 'U5279', 'U2386', 'U5110', 'U2187', 'U5153', 'U6207']",0.62
U6432,Laura Washington,29,"Istanbul, Turkey","['Music', 'Theater']","['E0075', 'E0075', 'E0079', 'E0079', 'E0103', 'E0133', 'E0133', 'E0180', 'E0180', 'E0180', 'E0273', 'E0285', 'E0335', 'E0372', 'E0373', 'E0419', 'E0419', 'E0419', 'E0430', 'E0430', 'E0449', 'E0449', 'E0468', 'E0489']","['U2041', 'U0561', 'U2691', 'U4973', 'U2057', 'U0081', 'U1907', 'U6232', 'U5823', 'U3463', 'U5236', 'U6436', 'U0727']",0.24
U6433,Megan Coleman,56,"Seoul, South Korea","['Workshops', 'Art']","['E0023', 'E0023', 'E0038', 'E0040', 'E0052', 'E0113', 'E0122', 'E0194', 'E0197', 'E0215', 'E0234', 'E0234', 'E0234', 'E0234', 'E0295', 'E0326', 'E0326', 'E0350', 'E0417', 'E0417', 'E0417', 'E0437', 'E0454', 'E0454', 'E0454', 'E0454']","['U3418', 'U2630', 'U2672', 'U2894', 'U6571', 'U0742', 'U4186', 'U5792', 'U3978', 'U4799', 'U1903']",0.97
U6434,Lisa Richardson,55,"Mexico City, Mexico","['Tech', 'Comedy']","['E0006', 'E0042', 'E0061', 'E0061', 'E0067', 'E0132', 'E0132', 'E0132', 'E0151', 'E0175', 'E0189', 'E0189', 'E0245', 'E0303', 'E0303', 'E0319', 'E0400', 'E0458', 'E0478', 'E0478', 'E0478', 'E0478', 'E0478']","['U3509', 'U0888', 'U2129', 'U0813', 'U4208', 'U6597', 'U3716', 'U6828', 'U2064', 'U6386', 'U2740', 'U6793', 'U6815', 'U5831', 'U3585']",0.14
U6435,Bradley Allen,48,"Tokyo, Japan",['Art'],"['E0039', 'E0039', 'E0041', 'E0050', 'E0072', 'E0072', 'E0091', 'E0091', 'E0134', 'E0134', 'E0159', 'E0171', 'E0177', 'E0185', 'E0199', 'E0199', 'E0199', 'E0199', 'E0219', 'E0271', 'E0271', 'E0271', 'E0271', 'E0432', 'E0439', 'E0439', 'E0439', 'E0460', 'E0460']","['U3562', 'U4978', 'U2815', 'U4459', 'U2118', 'U0629', 'U6944', 'U3990', 'U6235', 'U1498', 'U5325', 'U3817', 'U4004', 'U0175', 'U1698', 'U3342', 'U5854', 'U6029']",0.79
U6436,Oscar Ross,38,"Paris, France","['Workshops', 'Art']","['E0021', 'E0085', 'E0252', 'E0252', 'E0252', 'E0261', 'E0277', 'E0288', 'E0288', 'E0295', 'E0304', 'E0314', 'E0314', 'E0314', 'E0314', 'E0314', 'E0314', 'E0327', 'E0346', 'E0374', 'E0392', 'E0392', 'E0435', 'E0435', 'E0453', 'E0453', 'E0453', 'E0453', 'E0453', 'E0453', 'E0453', 'E0477', 'E0488']","['U3395', 'U2009', 'U3189', 'U4283', 'U0217', 'U2346', 'U2280', 'U1392', 'U0899', 'U3073', 'U0434', 'U1230', 'U6708', 'U6587', 'U2868']",0.29
U6437,William Thompson,50,"Seoul, South Korea","['Food', 'Art']","['E0005', 'E0023', 'E0023', 'E0023', 'E0023', 'E0032', 'E0122', 'E0122', 'E0137', 'E0137', 'E0137', 'E0215', 'E0215', 'E0215', 'E0215', 'E0234', 'E0295', 'E0295', 'E0337', 'E0337', 'E0367', 'E0382', 'E0382', 'E0412', 'E0416', 'E0416', 'E0437', 'E0467']","['U2212', 'U5435', 'U6449', 'U2210', 'U5511', 'U6828', 'U4431', 'U4917', 'U0273']",0.38
U6438,Billy Ferguson,65,"Paris, France","['Workshops', 'Film']","['E0100', 'E0136', 'E0150', 'E0150', 'E0184', 'E0184', 'E0277', 'E0277', 'E0277', 'E0277', 'E0298', 'E0298', 'E0353', 'E0392', 'E0392', 'E0392', 'E0416', 'E0416', 'E0488']","['U2717', 'U5635', 'U0959', 'U3336', 'U2027', 'U3182', 'U3288', 'U6918', 'U2777']",0.37
U6439,Carla Rodriguez,41,"São Paulo, Brazil",['Theater'],"['E0060', 'E0071', 'E0071', 'E0099', 'E0099', 'E0099', 'E0115', 'E0115', 'E0118', 'E0139', 'E0139', 'E0201', 'E0201', 'E0201', 'E0214', 'E0233', 'E0258', 'E0277', 'E0414', 'E0414', 'E0414', 'E0414', 'E0456']","['U2257', 'U1332', 'U6477', 'U0416', 'U4149', 'U4155', 'U2294']",0.6
U6440,Theodore Coleman,19,"São Paulo, Brazil",['Music'],"['E0078', 'E0078', 'E0078', 'E0078', 'E0078', 'E0078', 'E0079', 'E0114', 'E0114', 'E0114', 'E0114', 'E0115', 'E0115', 'E0115', 'E0118', 'E0238', 'E0238', 'E0277', 'E0317', 'E0390', 'E0390', 'E0414', 'E0416', 'E0416', 'E0416', 'E0492']","['U5467', 'U5258', 'U5314', 'U0687', 'U2182']",0.56
U6441,Donna Gibbs,32,"Tokyo, Japan",['Workshops'],"['E0029', 'E0112', 'E0159', 'E0159', 'E0210', 'E0271', 'E0271', 'E0271', 'E0271', 'E0271', 'E0272', 'E0272', 'E0480']","['U0680', 'U0805', 'U6496', 'U3612', 'U0865', 'U6752', 'U0280', 'U5669', 'U3802', 'U1642', 'U4034', 'U1219', 'U1632', 'U5174', 'U3974', 'U2825', 'U1942', 'U6411', 'U2140']",0.61
U6442,Joshua Kim,26,"Seoul, South Korea","['Comedy', 'Tech']","['E0005', 'E0005', 'E0005', 'E0005', 'E0005', 'E0005', 'E0005', 'E0129', 'E0129', 'E0129', 'E0129', 'E0170', 'E0183', 'E0183', 'E0203', 'E0203', 'E0226', 'E0226', 'E0286', 'E0286', 'E0295', 'E0295', 'E0301', 'E0326', 'E0363', 'E0363', 'E0374', 'E0382', 'E0382', 'E0393', 'E0396', 'E0396', 'E0396', 'E0396', 'E0407', 'E0412', 'E0412', 'E0412', 'E0416', 'E0416', 'E0484', 'E0484', 'E0484', 'E0485']","['U2473', 'U3360', 'U5123', 'U4785', 'U5413', 'U4587', 'U0321', 'U3759', 'U2707', 'U5842', 'U0217', 'U4733']",0.85
U6443,Brian Lewis,60,"Bangkok, Thailand","['Art', 'Sports']","['E0038', 'E0105', 'E0121', 'E0121', 'E0151', 'E0177', 'E0177', 'E0177', 'E0177', 'E0178', 'E0185', 'E0185', 'E0185', 'E0185', 'E0239', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0338', 'E0347', 'E0360', 'E0418', 'E0423', 'E0423', 'E0438', 'E0440', 'E0454', 'E0454', 'E0465']","['U0546', 'U0097', 'U1591', 'U1390', 'U6238', 'U6276', 'U3123', 'U3462', 'U6867', 'U5500', 'U6248', 'U4580', 'U2518', 'U4819', 'U2643', 'U1039', 'U2011', 'U3046']",0.35
U6444,Nicole Armstrong,21,"Paris, France",['Music'],"['E0017', 'E0071', 'E0071', 'E0071', 'E0071', 'E0071', 'E0071', 'E0076', 'E0076', 'E0104', 'E0104', 'E0116', 'E0172', 'E0172', 'E0183', 'E0183', 'E0183', 'E0261', 'E0261', 'E0264', 'E0267', 'E0267', 'E0277', 'E0280', 'E0298', 'E0298', 'E0453', 'E0499']","['U1365', 'U6370', 'U6620', 'U1918', 'U0473', 'U4125', 'U3984', 'U4736', 'U6935', 'U3456', 'U4797', 'U6239', 'U3604', 'U0163', 'U4588', 'U3260', 'U1524', 'U0017', 'U4605']",0.01
U6445,Mark Glover,60,"São Paulo, Brazil","['Tech', 'Comedy']","['E0038', 'E0114', 'E0118', 'E0135', 'E0135', 'E0135', 'E0189', 'E0200', 'E0203', 'E0233', 'E0233', 'E0297', 'E0313', 'E0390', 'E0390', 'E0391', 'E0391', 'E0391', 'E0391', 'E0410', 'E0410', 'E0413', 'E0437', 'E0487', 'E0490']","['U6587', 'U6233', 'U3658', 'U5846', 'U4063', 'U4090', 'U0309', 'U1551', 'U1550', 'U6979', 'U0437', 'U1844', 'U4567', 'U2155', 'U1413', 'U0980', 'U0222', 'U6044', 'U6374']",0.2
U6446,Sarah Powers DDS,29,"São Paulo, Brazil","['Workshops', 'Music', 'Food']","['E0099', 'E0114', 'E0115', 'E0118', 'E0135', 'E0135', 'E0147', 'E0200', 'E0238', 'E0238', 'E0292', 'E0340', 'E0410', 'E0410', 'E0413', 'E0413', 'E0414', 'E0487', 'E0487']","['U5074', 'U3797', 'U3337', 'U6650', 'U1415', 'U5781', 'U5410', 'U2721', 'U1377', 'U6642', 'U3975', 'U3576', 'U6272', 'U2757', 'U3129', 'U3664', 'U1208', 'U6128', 'U0835']",0.71
U6447,Cathy Peterson,53,"Madrid, Spain","['Music', 'Tech', 'Art']","['E0097', 'E0097', 'E0116', 'E0133', 'E0218', 'E0218', 'E0223', 'E0251', 'E0261', 'E0261', 'E0261', 'E0287', 'E0322', 'E0322', 'E0322', 'E0365', 'E0365', 'E0483']","['U4081', 'U4269', 'U3071', 'U2869', 'U4736', 'U5520', 'U4184', 'U0401', 'U5565', 'U3133', 'U5999', 'U2031', 'U4972']",0.09
